id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
13694093,Quinta da Dinha,79823201,Quinta Da Dinha,OLIVEIRA DE AZEMÉIS,São Roque,40.87178,-8.46591,Private room,75,2,1,2017-08-02,0.02,1,364,0,
13694428,BCharming House - Double room with private WC R/C,17753365,Jorge,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16321,-8.61953,Private room,43,1,68,2016-08-29,1.07,9,364,2,31936/AL
13694526,Havre de paix esprit loft,34382544,Maria Da Conceicao,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14171,-8.61321,Entire home/apt,60,2,69,2021-09-20,1.44,1,316,6,
13698015,Belomonte River View Apartments RC,79861584,Belomonte River View Apartments,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14217,-8.61751,Entire home/apt,64,2,164,2021-09-17,2.65,2,156,21,17519/AL
13699287,double bed room Nature Hostel Moinho Garcia,22838913,Niko,OLIVEIRA DE AZEMÉIS,"Pinheiro da Bemposta, Travanca e Palmaz",40.78096,-8.50194,Private room,39,1,30,2021-09-05,0.48,8,179,2,44278/AL
13699893,D João IV T2 -  Large balcony apartment in center,33909357,R&R Housing AL,PORTO,Bonfim,41.15198,-8.60259,Entire home/apt,50,3,15,2018-09-16,0.38,4,0,0,Licence nº 30434/AL
13705168,Feel Home - Porto Family Home,79973602,Joao,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.12916,-8.60581,Entire home/apt,44,2,128,2019-10-08,2.01,1,214,10,45010/AL
13707209,Duplex cheio de Luz,23703741,Casas,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14378,-8.60778,Entire home/apt,117,1,1,2017-08-18,0.02,2,0,0,
13710696,Para Férias,80056170,Alexandre,VILA NOVA DE GAIA,Canidelo,41.11972,-8.64808,Entire home/apt,30,1,0,,,1,0,0,
13711732,Casa de férias Porto,80070762,Jerónimo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14499,-8.60299,Entire home/apt,45,1,151,2019-10-28,2.36,1,319,4,49639/AL
13711850,São João da Ribeira II no Porto,68874920,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14181,-8.61377,Entire home/apt,49,2,239,2021-10-10,3.76,3,149,23,65694/AL
13712349,Casa San Rocco,79694682,Alida,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.37602,-8.76202,Entire home/apt,75,7,3,2016-08-29,0.08,1,364,0,
13726247,Apartamento em Matosinhos Sul,80232256,Mónica,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,41.17711,-8.66861,Entire home/apt,75,1,0,,,1,0,0,
13733279,Good and accessible place in Porto,80351804,Octavio,MATOSINHOS,Matosinhos e Leça da Palmeira,41.17913,-8.68463,Private room,28,2,28,2018-09-09,0.51,1,25,4,
13737958,A lovely space,80412687,Margarida,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14639,-8.61031,Private room,40,2,179,2021-10-04,2.84,1,365,5,
13738193,T5 muito luminoso no centro do Porto,11370394,Sílvia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15962,-8.61059,Entire home/apt,55,3,5,2016-08-26,0.08,1,0,0,
13740233,Downtown Vila Nova de Gaia,71176645,José,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.12365,-8.60577,Entire home/apt,120,1,8,2019-05-31,0.15,1,359,0,
13741468,Beaux deux pièces au coeur de Porto,80447104,Maria Do Ceu,PORTO,Paranhos,41.16647,-8.60994,Entire home/apt,55,6,26,2018-06-10,0.41,1,364,0,74776/AL
13743717,Swallow cozy apartment,19572786,Rosalina,PORTO,Paranhos,41.16256,-8.60335,Entire home/apt,50,10,118,2018-06-26,1.84,1,168,1,32219/AL
13747468,Liiiving in Porto | Blue Flower Apartment,30907275,Liiiving,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14384,-8.61398,Entire home/apt,90,2,146,2021-08-26,2.28,79,228,7,35936/AL
13748678,MyRiverplace N.4 Apartments,1872636,Pedro,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13554,-8.61082,Entire home/apt,58,2,112,2021-08-08,4.22,5,297,43,
13757007,Feel at home.Breakfast included!,80641327,Paulo E Celeste,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.10815,-8.61889,Private room,30,2,8,2016-09-26,0.13,7,350,0,37089/AL.
13762136,Apartamento/Flat T1 com vista mar,27574431,Mané,VILA DO CONDE,Vila do Conde,41.36611,-8.75393,Entire home/apt,112,7,15,2018-10-02,0.23,1,358,0,
13764048,Belomonte River View Apartments 1,79861584,Belomonte River View Apartments,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14337,-8.61788,Entire home/apt,89,3,124,2021-09-26,1.97,2,169,16,17516/AL
13768898,"Welcome to Porto, be my guest",58996593,Gerardo,PORTO,Paranhos,41.16591,-8.59471,Entire home/apt,30,3,135,2019-08-16,2.11,4,106,13,29686/AL
13773492,"Big whole floor apartment with patio,large bedroom",80843370,Alaina&Jimmie,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15131,-8.61244,Entire home/apt,45,2,105,2019-06-19,1.66,1,259,5,83495/AL
13775169,1 bedroom apartment bolhão-market-green,12897618,Mário,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14823,-8.60773,Entire home/apt,40,1,350,2021-09-06,5.59,28,293,48,46478/AL
13776186,"Downtown Blue, historical center",80866007,Opo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14247,-8.61301,Entire home/apt,72,2,110,2019-09-15,1.72,1,63,1,32471/AL
13777285,Ribeiraflat luxury,76897563,Miguel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14258,-8.60838,Entire home/apt,200,1,86,2020-02-27,1.41,4,338,0,44460/AL
13777438,Ribeiraflat mostaza,76897563,Miguel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14232,-8.60687,Entire home/apt,200,1,103,2021-05-22,1.63,4,358,7,44460/AL
13777591,Ribeiraflat vintage,76897563,Miguel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14092,-8.60883,Entire home/apt,200,1,54,2021-09-25,0.85,4,347,17,44460/AL
13780967,Deco apartment 112-E,3838433,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15599,-8.62367,Entire home/apt,59,1,4,2020-01-12,0.08,7,256,0,47501/AL
13784877,Full of Natural Light Flat City Centre,80957246,Inês,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14171,-8.6175,Entire home/apt,45,10,0,,,1,0,0,
13785062,"Maia Apartment, near Porto",78332052,Cristina,MAIA,Cidade da Maia,41.22352,-8.61248,Entire home/apt,40,2,7,2018-09-27,0.11,1,89,0,
13787099,GuestReady - Formosa Boutique Apartment,364783572,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14669,-8.60229,Entire home/apt,43,2,252,2019-11-28,3.96,392,0,1,38561/AL
13787201,TPC - PGL Apartments - Nights in White Satin,80989840,Pedro,PORTO,Bonfim,41.15469,-8.60014,Entire home/apt,50,2,16,2017-07-30,0.25,2,0,0,
13799611,Sea Sight Apartment Vila Chã/ Mindelo,81137175,Anibal,VILA DO CONDE,Vila Chã,41.29641,-8.73503,Entire home/apt,90,6,3,2021-08-14,0.05,1,0,1,54364/AL
13802359,cozy room,34442864,Tito,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16164,-8.62449,Private room,20,2,122,2021-06-03,1.94,1,47,9,
13815008,Cosy Home in Porto Wine cellars neighbourhood,80532698,Leonor & Francisco,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.12938,-8.61862,Entire home/apt,51,7,15,2018-06-05,0.24,7,52,0,31610/AL
13821258,Casa do Rosário,7520537,Maria,PORTO,Lordelo do Ouro e Massarelos,41.15215,-8.62187,Entire home/apt,60,3,135,2019-10-21,2.20,3,101,9,34904/AL
13821271,BCharming House - Double room with private WC 2,17753365,Jorge,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16211,-8.61957,Private room,41,2,42,2017-04-02,0.65,9,364,1,31936/AL
13821623,Casa do Rosário,7520537,Maria,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15039,-8.62066,Entire home/apt,55,3,123,2018-07-05,1.92,3,42,13,48990/AL
13821819,BCharming House -Double room with balcony 5,17753365,Jorge,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1629,-8.61975,Private room,46,2,45,2018-08-20,0.70,9,365,2,31936/AL
13829392,Campo Lindo Apartament,81536843,Paulo,PORTO,Paranhos,41.16756,-8.60928,Entire home/apt,50,1,188,2019-09-25,2.94,3,45,0,31689
13834606,T1 zona do casino 50mts da Praia,81600547,Jose,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.37952,-8.76613,Entire home/apt,46,3,22,2018-09-20,0.40,1,170,4,71264/AL
13841305,Oporto Charming Townhouse - Metro a 100m,34445965,Sérgio,PORTO,Campanhã,41.15768,-8.58634,Entire home/apt,100,2,17,2018-09-12,0.29,4,1,0,66455/AL
13842969,Porto Central Flat,14667345,Maria Manuela,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14325,-8.61105,Entire home/apt,110,2,0,,,4,343,0,45876/AL
13844864,BCharming House -Double room with WC 1,17753365,Jorge,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16075,-8.62136,Private room,38,2,70,2017-09-06,1.10,9,365,0,31936/AL
13845611,No coraçao da Povoa de Varzim,4772375,Daniel,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.38409,-8.76451,Entire home/apt,71,5,3,2018-04-25,0.05,1,365,0,
13845656,BCharming House - Double room with private WC 4,17753365,Jorge,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16275,-8.61802,Private room,41,2,41,2017-08-26,0.64,9,364,0,31936/AL
13845828,BCharming House - Double room with private WC 3,17753365,Jorge,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16313,-8.61927,Private room,41,1,22,2021-08-23,0.34,9,364,2,31936/AL
13847169,HeartMade Studio2,17039060,Lofts Of Sensations,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15195,-8.61369,Entire home/apt,65,2,81,2021-10-10,1.29,11,360,3,33161/AL
13854667,GuestReady - Heartbeats,364783572,GuestReady,PORTO,Paranhos,41.16622,-8.61969,Entire home/apt,24,1,147,2019-08-20,2.32,392,260,38,
13855891,GuestReady - Lux With Porto View,364783572,GuestReady,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13007,-8.61267,Entire home/apt,50,2,131,2020-01-03,2.06,392,288,0,37921/AL
13856094,Apartment in Historic Center,81849754,Mariana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1513,-8.6097,Entire home/apt,35,2,5,2016-08-30,0.08,1,0,0,
13858771,MStudio,703198,Bruno,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14384,-8.61638,Entire home/apt,33,2,189,2021-09-20,3.05,1,326,7,
13868756,Casa da Casinha-Arouca,77341227,Miguel,AROUCA,Santa Eulália,40.92667,-8.27937,Entire home/apt,95,2,15,2021-05-26,0.28,1,361,6,33910/AL
13874967,Spacious Sunny Flat | Ace Location,12730028,Host Wise,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15178,-8.61368,Entire home/apt,127,2,136,2019-06-06,2.13,111,198,0,18791/AL
13876821,Mouzinho 244 Ap2 by PORTO-HOUSES AND SUITES,17289096,Manuela,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14387,-8.61247,Entire home/apt,48,1,124,2019-11-20,1.94,13,121,5,30856/AL
13877971,Wonderful Apartment Downtown,1266562,Oporto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14951,-8.60264,Entire home/apt,99,2,193,2021-07-05,3.05,18,260,24,58450/AL.
13878968,Home4you Downtown Porto,82122113,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14512,-8.60756,Entire home/apt,62,3,50,2019-09-12,0.79,1,310,0,32923/AL
13882023,Hipster´s dream by the river,82158172,Antonio,PORTO,Lordelo do Ouro e Massarelos,41.14881,-8.65169,Entire home/apt,60,1,101,2017-05-07,1.60,1,306,11,49009/AL
13887183,HM - Lovely & Bright Apartment,46315078,Ana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15572,-8.6067,Entire home/apt,55,60,43,2017-06-19,0.68,3,0,0,34284/AL
13887799,Welcoming Space Canidelo,52782520,Vasco,VILA NOVA DE GAIA,Canidelo,41.12921,-8.64752,Shared room,15,1,0,,,1,0,0,
13889735,Cosy apartment in the city centre,82252525,Ana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15271,-8.60382,Entire home/apt,46,3,24,2016-09-27,0.38,1,106,0,
13894596,Apartment at Porto center- balcony(free parking),82311615,Ana E Philippe,PORTO,Bonfim,41.14946,-8.6013,Entire home/apt,60,2,163,2021-07-27,2.55,1,107,21,33298/AL
13898532,Apartamento no Centro de Gaia,82360810,Conceição,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.1219,-8.60614,Entire home/apt,800,60,6,2019-04-06,0.09,1,0,0,
13908331,Historical Top-Floor Apartment with Balcony,11417174,Maribel Monzo,PORTO,Bonfim,41.1454,-8.59691,Entire home/apt,145,300,75,2020-09-05,1.19,2,0,1,56554/AL
13909834,Downtown Apartment,932430,Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15494,-8.606,Entire home/apt,25,1,2,2016-08-14,0.03,2,0,0,
13934951,Apartment with a terrace,15846906,Carolina,PORTO,Paranhos,41.165,-8.60169,Entire home/apt,50,2,7,2016-09-20,0.11,1,0,0,
13941149,45 Flores I: Rua das Flores/S.Bento - AC & Garden,82922893,Márcia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14384,-8.61398,Entire home/apt,63,3,199,2021-09-28,3.14,2,151,21,31781/AL
13947796,Duplex - 2 Bedroom Apartment,1997241,Solar,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15417,-8.60391,Entire home/apt,73,2,15,2020-11-01,0.29,7,195,4,6648/AL
13947902,Covelo Residence-A cool home for young people (Q1),82789137,Oporto Cool Rooms,PORTO,Paranhos,41.16727,-8.61062,Private room,14,30,0,,,6,0,0,
13952271,Covelo Residence-A cool home for young people (Q2),82789137,Oporto Cool Rooms,PORTO,Paranhos,41.16759,-8.61001,Private room,14,30,0,,,6,0,0,
13952272,Bento Luxury Building #Duplex,38344434,José,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1459,-8.61228,Entire home/apt,177,3,7,2017-02-11,0.11,11,54,0,37159
13952761,Bento Luxury Building #One,38344434,José,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14425,-8.61034,Entire home/apt,100,2,0,,,11,63,0,37614/AL
13958871,Quarto Laranja no Marquês,47758464,Joana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16128,-8.60529,Private room,13,7,3,2016-10-11,0.05,2,198,0,
13973840,São Roque Garden Apartment and Rooms,36769414,Miguel,PORTO,Campanhã,41.16547,-8.57203,Entire home/apt,85,2,1,2017-09-08,0.02,1,14,0,38039/AL
13975406,House V.N.Gaia Terrace & BBQ,83347400,Yannick,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.11406,-8.60945,Entire home/apt,15,2,3,2016-08-10,0.05,1,0,0,
13977047,Apartment Beach Lavra Porto,83036044,Miguel,MATOSINHOS,"Perafita, Lavra e Santa Cruz do Bispo",41.2596,-8.71942,Entire home/apt,80,1,37,2019-09-22,0.59,1,0,1,52172/AL
13979284,Alferes House,83389160,Alferes,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15121,-8.61162,Entire home/apt,60,2,36,2019-08-14,0.57,1,0,0,68916\AL
13979732,Brand new historic one bedroom apartment,8272913,Ricardo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15421,-8.61607,Entire home/apt,52,1,78,2019-05-14,1.24,3,43,2,37521/AL
13985481,Sunshine Oporto Apartment,32516465,André,PORTO,Lordelo do Ouro e Massarelos,41.15407,-8.64951,Entire home/apt,55,3,4,2017-08-18,0.06,1,0,0,
13986120,Covelo Residence-A cool home for young people (Q4),82789137,Oporto Cool Rooms,PORTO,Paranhos,41.16641,-8.60886,Private room,14,30,0,,,6,0,0,
13986563,Covelo Residence-A cool home for young people (Q5),82789137,Oporto Cool Rooms,PORTO,Paranhos,41.16576,-8.60991,Private room,10,30,0,,,6,0,0,
13986933,Suite at the charming XIX century house,83467307,Mónica,PORTO,Lordelo do Ouro e Massarelos,41.15078,-8.63052,Private room,35,2,138,2019-09-26,2.17,1,0,0,
13990433,Covelo Residence-A cool home for young people (Q3),82789137,Oporto Cool Rooms,PORTO,Paranhos,41.16762,-8.61034,Private room,14,30,0,,,6,0,0,
13996440,Charming app at Porto Wine Cellars,80532698,Leonor & Francisco,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.12982,-8.62016,Entire home/apt,61,7,10,2018-10-27,0.16,7,257,2,31613/AL
13996656,Tasteful apartment close to the city centre,83600526,Vasco,PORTO,Bonfim,41.15236,-8.59426,Entire home/apt,40,2,120,2018-07-06,1.89,1,198,0,32364/AL
13996817,CASA DO CABEÇO SERRA DA FREITA / AROUCA / AVEIRO,83601959,Victor E Virginie,VALE DE CAMBRA,Cepelos,40.84243,-8.3045,Entire home/apt,61,2,74,2018-07-11,1.17,5,355,7,
14005417,Port Wine Cellers - Porto / Gaia,83702672,Jorge,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13719,-8.62663,Private room,25,1,228,2019-07-29,3.61,1,162,3,
14019275,"T3 Lux, beach and riverside, Leça da Palmeira",83870717,Frederico,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18952,-8.69892,Entire home/apt,220,2,3,2018-08-04,0.05,1,263,0,
14019444,CASA DO SOL- Vila do Conde- PORTO,68985523,Jorgina &,VILA DO CONDE,"Bagunte, Ferreiró, Outeiro Maior e Parada",41.36476,-8.6663,Entire home/apt,285,3,35,2021-07-17,0.56,1,324,8,17619/AL
14024640,Porto Amazing Red Tree Apartment,83930232,Ana Luísa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1547,-8.6246,Entire home/apt,31,1,349,2020-03-13,5.54,1,270,3,AL 45909
14026686,"Porto ,room , private Wc",72994752,Luis,MAIA,Pedrouços,41.1832,-8.5837,Private room,15,1,92,2018-05-19,1.46,3,257,0,Turismo de Portugal / License 31160/ AL
14032199,"Alugo quartos,Foz, a 200mtrs da praia,vista de mar",79756553,Nuno,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.15423,-8.67577,Private room,40,1,1,2021-07-27,0.37,1,358,1,
14036893,Alegria Downtown,51399391,Ana&Gonçalo,PORTO,Bonfim,41.15363,-8.6033,Entire home/apt,35,1,7,2017-07-26,0.16,3,322,0,60893/AL
14045994,Apartment on the beach,84203764,Carlos,VILA NOVA DE GAIA,Canidelo,41.1298,-8.66671,Entire home/apt,50,5,29,2018-08-02,0.46,2,298,2,Exempt
14048595,T2@Boavista - 2 Scooters Included,83658302,Marco,PORTO,Ramalde,41.16257,-8.64327,Entire home/apt,350,15,1,2017-02-13,0.02,3,363,0,
14053464,Sunny Spot - 2km to beach 2km to historic center,83658302,Marco,PORTO,Ramalde,41.16324,-8.6433,Private room,39,10,24,2019-05-23,0.38,3,365,0,36276/AL
14056594,Apartamento do Mosteiro,84339628,Miguel,VILA DO CONDE,Vila do Conde,41.35576,-8.74136,Entire home/apt,77,3,36,2019-07-21,0.57,1,352,5,46662/AL
14060937,Júlio Dinis Flat for 4,6787366,Paula,PORTO,Lordelo do Ouro e Massarelos,41.15397,-8.62676,Entire home/apt,64,2,12,2019-09-16,0.20,21,196,0,35937/AL
14066179,45 Flores II: Rua das Flores/S.Bento -AC & Garden,82922893,Márcia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14384,-8.61398,Entire home/apt,64,3,184,2021-07-25,2.90,2,154,20,31787/AL
14072495,"2min from beach,8min from center (w/breakfast)",84534393,Rosa,VILA DO CONDE,Vila do Conde,41.3462,-8.74944,Private room,31,1,92,2019-12-17,1.49,1,119,0,
14073197,Casa do Olival - Suite (Clérigos),1665080,Dulce,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14613,-8.6162,Private room,45,2,252,2021-08-22,4.05,2,345,15,55960/AL
14073819,Porto 1870 Garden House,77225840,Daniel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14963,-8.61227,Entire home/apt,75,2,245,2020-02-09,3.88,5,4,17,27303/AL
14074807,"Amazing beach house, 14m to Porto downton",1760493,Francisco,VILA NOVA DE GAIA,Arcozelo,41.053276,-8.653373,Entire home/apt,260,3,39,2019-01-03,0.62,1,0,5,
14080368,Sunny Spot Low Cost - 2km to beach 2km to center,83658302,Marco,PORTO,Ramalde,41.16258,-8.64458,Private room,46,10,29,2018-03-31,0.46,3,365,0,36276/AL
14081318,Rabelo Boats—Renovated Apartment in Douro Riverside,84646507,Jorge & Celeste,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.1384,-8.6101,Entire home/apt,95,1,64,2020-03-05,1.14,3,327,3,39652/AL
14081336,Apartament in Foz Porto,72529350,Ricardo,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.15478,-8.6749,Entire home/apt,64,3,29,2018-08-31,0.46,1,0,0,
14081633,Port Wine - Douro Riverside,84646507,Jorge & Celeste,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.1384,-8.6101,Entire home/apt,105,1,77,2020-01-23,1.37,3,333,3,39652/AL
14082886,Douro Bridges - Douro Riverside,84646507,Jorge & Celeste,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.1384,-8.6101,Entire home/apt,100,1,72,2021-09-12,1.27,3,327,5,39652/AL
14103445,Porto Infante Apartment,84909897,Nuno,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14362,-8.60319,Entire home/apt,38,3,230,2018-10-27,3.66,1,347,9,48369/AL
14109040,Covelo Garden House,84977558,Nuno,PORTO,Paranhos,41.16291,-8.60336,Private room,20,2,57,2019-10-10,0.91,1,355,0,
14109428,Seagull Rooftop,19791758,Francisco Luisa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15345,-8.61257,Entire home/apt,39,2,140,2021-08-13,2.20,1,210,15,556128/AL
14109593,Porto Central Studio,14667345,Maria Manuela,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14349,-8.61162,Entire home/apt,100,2,3,2017-04-30,0.05,4,257,0,
14116199,Two Bedrooms with Baths Private Bath (2 Suites),3601801,Jose,SANTA MARIA DA FEIRA,"Santa Maria da Feira, Travanca, Sanfins e Espargo",40.92607,-8.55171,Private room,30,2,36,2019-08-07,0.57,2,1,0,
14117497,TWB Residences Black & White,78686143,TWB Residences,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14347,-8.60815,Entire home/apt,65,2,24,2017-10-12,0.38,4,365,1,55653/AL
14120008,Ap. Porto/Amial - 6 p.,85111871,Rui,PORTO,Paranhos,41.17753,-8.61458,Entire home/apt,39,7,1,2018-08-14,0.03,1,0,0,
14130950,Artes Gráficas,85247378,Tiago,PORTO,Ramalde,41.16166,-8.63448,Entire home/apt,110,1,3,2016-08-06,0.05,1,287,0,
14133556,AMAZING SUITE IN COSTA CABRAL BOUTIQUE 6,78759545,Esmeralda Et Richard,GONDOMAR,Rio Tinto,41.18167,-8.58262,Private room,60,2,8,2018-08-25,0.13,6,362,0,32175/AL
14136023,Casa do Castelo de Fermedo,41896281,Soremaco,AROUCA,Fermedo,40.956,-8.4095,Private room,300,3,1,2019-07-13,0.04,1,358,0,
14138888,Devesas' s Station Rest,33129225,Isabel,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.12793,-8.62053,Entire home/apt,50,2,27,2017-07-11,0.50,1,0,0,55201/AL
14146179,Casa da Mamã.,85434103,Simone,GONDOMAR,Fânzeres e São Pedro da Cova,41.15369,-8.50259,Entire home/apt,80,5,54,2018-05-24,0.86,2,300,0,53604/AL
14159461,Studio with Private Pool,25193912,Jorge,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.15425,-8.67488,Entire home/apt,110,2,13,2017-09-22,0.21,8,349,0,35729/AL
14161011,Double Bedroom with Ensuite & Balcony + Kids Room,25193912,Jorge,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.15465,-8.67311,Private room,119,1,2,2016-08-12,0.03,8,358,0,35729/AL
14161750,Design Sea House 3,31237141,João - Rita,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.15298,-8.67544,Entire home/apt,69,2,86,2021-08-28,1.36,6,363,9,50894/AL
14161933,Flower'S Center 45 @ Rua das Flores/São Bento,85651500,Luis & Ines,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14387,-8.61408,Entire home/apt,70,2,224,2021-08-29,3.54,1,279,3,32279/AL
14162078,Porto 3 Bedroom Beach Apartment,76966864,Nuno,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18105,-8.68993,Entire home/apt,112,3,12,2020-01-02,0.20,6,99,0,35449AL
14165212,Apartment with 3 bedrooms. Family friendly!,49890976,João,VILA DO CONDE,Azurara,41.33852,-8.74011,Entire home/apt,77,2,96,2021-07-26,1.52,1,281,12,52475/AL
14174526,Top Floor Studio with Jacuzzi & Balcony,25193912,Jorge,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.15508,-8.67535,Entire home/apt,107,1,2,2020-02-19,0.04,8,358,0,35729/AL
14180915,Douro & Sea - River Side,42510048,Raquel,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13611,-8.61214,Entire home/apt,150,3,17,2019-04-08,0.40,1,364,2,34233/AL
14182656,2 bed Rua das Flores with a view on Sé Cathedral,85929808,Jean-Michel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14413,-8.61351,Entire home/apt,94,1,66,2019-08-09,1.07,1,20,2,32451/AL
